id,temp_range,head,head_image,head_color,head_material,head_style,head_vector,outerwear,outerwear_image,outerwear_color,outerwear_material,outerwear_style,outerwear_vector,top,top_image,top_color,top_material,top_style,top_vector,bottom,bottom_image,bottom_color,bottom_material,bottom_style,bottom_vector,shoes,shoes_image,shoes_color,shoes_material,shoes_style,shoes_vector,general_vector
2645,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Khaki Desert Boots,khaki_desert_boots.png,grey,suede,streetwear,shoes_vector_85,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_66_shoes_vector_85
2646,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Brown Ankle Boots,brown_ankle_boots.png,beige,leather,casual,shoes_vector_86,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_66_shoes_vector_86
2647,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Black Platform Boots,black_platform_boots.png,black,leather,punk,shoes_vector_87,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_66_shoes_vector_87
2648,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Beige Cozy Boots,beige_cozy_boots.png,beige,wool,casual,shoes_vector_88,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_66_shoes_vector_88
2649,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Black Trousers,black_trousers.png,black,cotton,streetwear,bottoms_vector_67,Khaki Desert Boots,khaki_desert_boots.png,grey,suede,streetwear,shoes_vector_85,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_67_shoes_vector_85
2650,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Black Trousers,black_trousers.png,black,cotton,streetwear,bottoms_vector_67,Brown Ankle Boots,brown_ankle_boots.png,beige,leather,casual,shoes_vector_86,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_67_shoes_vector_86
2651,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Black Trousers,black_trousers.png,black,cotton,streetwear,bottoms_vector_67,Black Platform Boots,black_platform_boots.png,black,leather,punk,shoes_vector_87,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_67_shoes_vector_87
2652,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Black Trousers,black_trousers.png,black,cotton,streetwear,bottoms_vector_67,Beige Cozy Boots,beige_cozy_boots.png,beige,wool,casual,shoes_vector_88,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_67_shoes_vector_88
2653,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Black Striped Jeans,black_striped_jeans.png,black,denim,streetwear,bottoms_vector_68,Khaki Desert Boots,khaki_desert_boots.png,grey,suede,streetwear,shoes_vector_85,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_68_shoes_vector_85
2654,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Black Striped Jeans,black_striped_jeans.png,black,denim,streetwear,bottoms_vector_68,Brown Ankle Boots,brown_ankle_boots.png,beige,leather,casual,shoes_vector_86,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_68_shoes_vector_86
2655,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Black Striped Jeans,black_striped_jeans.png,black,denim,streetwear,bottoms_vector_68,Black Platform Boots,black_platform_boots.png,black,leather,punk,shoes_vector_87,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_68_shoes_vector_87
2656,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Black Graphic Tee,black_graphic_tee.png,black,cotton,punk,tops_vector_46,Black Striped Jeans,black_striped_jeans.png,black,denim,streetwear,bottoms_vector_68,Beige Cozy Boots,beige_cozy_boots.png,beige,wool,casual,shoes_vector_88,general_head_vector_11_outerwear_vector_30_tops_vector_46_bottoms_vector_68_shoes_vector_88
2657,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Cargo Pants,cargo_pants.png,black,polyester,military,bottoms_vector_65,Khaki Desert Boots,khaki_desert_boots.png,grey,suede,streetwear,shoes_vector_85,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_65_shoes_vector_85
2658,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Cargo Pants,cargo_pants.png,black,polyester,military,bottoms_vector_65,Brown Ankle Boots,brown_ankle_boots.png,beige,leather,casual,shoes_vector_86,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_65_shoes_vector_86
2659,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Cargo Pants,cargo_pants.png,black,polyester,military,bottoms_vector_65,Black Platform Boots,black_platform_boots.png,black,leather,punk,shoes_vector_87,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_65_shoes_vector_87
2660,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Cargo Pants,cargo_pants.png,black,polyester,military,bottoms_vector_65,Beige Cozy Boots,beige_cozy_boots.png,beige,wool,casual,shoes_vector_88,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_65_shoes_vector_88
2661,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Khaki Desert Boots,khaki_desert_boots.png,grey,suede,streetwear,shoes_vector_85,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_66_shoes_vector_85
2662,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Brown Ankle Boots,brown_ankle_boots.png,beige,leather,casual,shoes_vector_86,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_66_shoes_vector_86
2663,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Black Platform Boots,black_platform_boots.png,black,leather,punk,shoes_vector_87,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_66_shoes_vector_87
2664,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Beige Cozy Boots,beige_cozy_boots.png,beige,wool,casual,shoes_vector_88,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_66_shoes_vector_88
2665,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Black Trousers,black_trousers.png,black,cotton,streetwear,bottoms_vector_67,Khaki Desert Boots,khaki_desert_boots.png,grey,suede,streetwear,shoes_vector_85,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_67_shoes_vector_85
2666,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Black Trousers,black_trousers.png,black,cotton,streetwear,bottoms_vector_67,Brown Ankle Boots,brown_ankle_boots.png,beige,leather,casual,shoes_vector_86,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_67_shoes_vector_86
2667,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Black Trousers,black_trousers.png,black,cotton,streetwear,bottoms_vector_67,Black Platform Boots,black_platform_boots.png,black,leather,punk,shoes_vector_87,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_67_shoes_vector_87
2668,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Black Trousers,black_trousers.png,black,cotton,streetwear,bottoms_vector_67,Beige Cozy Boots,beige_cozy_boots.png,beige,wool,casual,shoes_vector_88,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_67_shoes_vector_88
2669,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Black Striped Jeans,black_striped_jeans.png,black,denim,streetwear,bottoms_vector_68,Khaki Desert Boots,khaki_desert_boots.png,grey,suede,streetwear,shoes_vector_85,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_68_shoes_vector_85
2670,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Black Striped Jeans,black_striped_jeans.png,black,denim,streetwear,bottoms_vector_68,Brown Ankle Boots,brown_ankle_boots.png,beige,leather,casual,shoes_vector_86,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_68_shoes_vector_86
2671,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Black Striped Jeans,black_striped_jeans.png,black,denim,streetwear,bottoms_vector_68,Black Platform Boots,black_platform_boots.png,black,leather,punk,shoes_vector_87,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_68_shoes_vector_87
2672,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,White Crewneck Tee,white_crewneck_tee.png,white,cotton,business,tops_vector_47,Black Striped Jeans,black_striped_jeans.png,black,denim,streetwear,bottoms_vector_68,Beige Cozy Boots,beige_cozy_boots.png,beige,wool,casual,shoes_vector_88,general_head_vector_11_outerwear_vector_30_tops_vector_47_bottoms_vector_68_shoes_vector_88
2673,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Green Fisherman Sweater,green_fisherman_sweater.png,green,wool,retro,tops_vector_48,Cargo Pants,cargo_pants.png,black,polyester,military,bottoms_vector_65,Khaki Desert Boots,khaki_desert_boots.png,grey,suede,streetwear,shoes_vector_85,general_head_vector_11_outerwear_vector_30_tops_vector_48_bottoms_vector_65_shoes_vector_85
2674,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Green Fisherman Sweater,green_fisherman_sweater.png,green,wool,retro,tops_vector_48,Cargo Pants,cargo_pants.png,black,polyester,military,bottoms_vector_65,Brown Ankle Boots,brown_ankle_boots.png,beige,leather,casual,shoes_vector_86,general_head_vector_11_outerwear_vector_30_tops_vector_48_bottoms_vector_65_shoes_vector_86
2675,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Green Fisherman Sweater,green_fisherman_sweater.png,green,wool,retro,tops_vector_48,Cargo Pants,cargo_pants.png,black,polyester,military,bottoms_vector_65,Black Platform Boots,black_platform_boots.png,black,leather,punk,shoes_vector_87,general_head_vector_11_outerwear_vector_30_tops_vector_48_bottoms_vector_65_shoes_vector_87
2676,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Green Fisherman Sweater,green_fisherman_sweater.png,green,wool,retro,tops_vector_48,Cargo Pants,cargo_pants.png,black,polyester,military,bottoms_vector_65,Beige Cozy Boots,beige_cozy_boots.png,beige,wool,casual,shoes_vector_88,general_head_vector_11_outerwear_vector_30_tops_vector_48_bottoms_vector_65_shoes_vector_88
2677,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Green Fisherman Sweater,green_fisherman_sweater.png,green,wool,retro,tops_vector_48,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Khaki Desert Boots,khaki_desert_boots.png,grey,suede,streetwear,shoes_vector_85,general_head_vector_11_outerwear_vector_30_tops_vector_48_bottoms_vector_66_shoes_vector_85
2678,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Green Fisherman Sweater,green_fisherman_sweater.png,green,wool,retro,tops_vector_48,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Brown Ankle Boots,brown_ankle_boots.png,beige,leather,casual,shoes_vector_86,general_head_vector_11_outerwear_vector_30_tops_vector_48_bottoms_vector_66_shoes_vector_86
2679,0_10,White Lightweight Hat,white_lightweight_hat.png,white,wool,minimalism,head_vector_11,Black Leather Jacket,black_leather_jacket.png,black,leather,punk,outerwear_vector_30,Green Fisherman Sweater,green_fisherman_sweater.png,green,wool,retro,tops_vector_48,Dark Blue Jeans,dark_blue_jeans.png,blue,denim,casual,bottoms_vector_66,Black Platform Boots,black_platform_boots.png,black,leather,punk,shoes_vector_87,general_head_vector_11_outerwear_vector_30_tops_vector_48_bottoms_vector_66_shoes_vector_87
